Date,Close_AAPL,Close_KO,Close_MSFT,Close_PEP,Dividends_AAPL,Dividends_KO,Dividends_MSFT,Dividends_PEP,High_AAPL,High_KO,High_MSFT,High_PEP,Low_AAPL,Low_KO,Low_MSFT,Low_PEP,Open_AAPL,Open_KO,Open_MSFT,Open_PEP,Stock Splits_AAPL,Stock Splits_KO,Stock Splits_MSFT,Stock Splits_PEP,Volume_AAPL,Volume_KO,Volume_MSFT,Volume_PEP
2021-10-07,141.46484375,48.14873504638672,285.7727966308594,139.7248992919922,0.0,0.0,0.0,0.0,142.3830057523356,48.506184627549466,287.5076982326449,140.93997665665773,140.90211193163964,48.08618128446013,284.8714345745503,138.9476118656352,141.23777758220064,48.24703478910689,286.09262428442867,138.9476118656352,0.0,0.0,0.0,0.0,61732700.0,13774400,20430500.0,4605100
2021-10-08,141.07980346679688,48.36319732666016,285.7727966308594,139.40330505371094,0.0,0.0,0.0,0.0,142.3434982459006,48.60447754977229,287.5076982326449,140.0108507454592,140.74413783644152,48.16660127773181,284.7163567619484,138.92085392647476,142.19541489851738,48.25596280825162,287.1006152773065,139.88576981374618,0.0,0.0,0.0,0.0,58773200.0,13786800,17685700.0,4186000
2021-10-11,140.99093627929688,48.46149826049805,285.17193603515625,139.5908966064453,0.0,0.0,0.0,0.0,142.96546101411383,48.60447875823903,288.79678807629915,140.47539237954663,140.0036739118884,48.26489879775772,283.7374882135025,139.07270041607302,140.4578212292447,48.44362527216493,283.9022676599514,139.7249069863711,0.0,0.0,0.0,0.0,64452200.0,12378500,19298600.0,2738100
2021-10-12,139.70751953125,48.46149826049805,283.863525390625,140.20736694335938,0.0,0.0,0.0,0.0,141.42536180993764,48.99767768371968,286.34471195119124,141.02934276873057,139.2435049226004,48.45256347079346,283.34984292874395,139.5641034458283,141.40561234068437,48.63128653627672,286.2477845931223,139.57303292746192,0.0,0.0,0.0,0.0,73035900.0,19474400,17974100.0,3195400
2021-10-13,139.1151580810547,48.470436096191406,287.1878967285156,141.15444946289062,0.0,0.0,0.0,0.0,139.59890704948637,48.64022437069874,288.12803581492204,141.20805362807806,137.42693263121555,48.06830238401725,284.45470520992285,139.39437333097604,139.44095650345977,48.40787893303192,285.8310025775358,140.68092782666983,0.0,0.0,0.0,0.0,78762700.0,12143300,23416300.0,3599900
2021-10-14,141.9288330078125,48.80107879638672,293.4296569824219,142.28907775878906,0.0,0.0,0.0,0.0,142.04731473612372,48.97980527290127,293.93363781781864,142.49457852638838,139.7074926734374,48.53299078607689,288.66110916260686,141.70834791281615,140.29985612170873,48.60447933132831,289.9986297551675,141.71727739422636,0.0,0.0,0.0,0.0,69907100.0,13704000,27262900.0,3677100
2021-10-15,142.99508666992188,48.684906005859375,294.8445739746094,141.8870391845703,0.0,0.0,0.0,0.0,143.05432000538178,49.042358958378536,295.0772054408416,142.64646775437524,141.68202583098653,48.51511772832097,291.26817205369366,140.7255658089614,141.9387237038851,48.82788650508224,293.0321485804777,142.64646775437524,0.0,0.0,0.0,0.0,67940300.0,17867000,25384800.0,4313000
2021-10-18,144.68331909179688,48.20234680175781,297.82989501953125,141.24375915527344,0.0,0.0,0.0,0.0,144.96961858192526,48.604480531615245,298.72155568513193,141.78875745553853,141.3364998956193,48.130858254740986,293.3715029573013,140.0912289178191,141.6227993857477,48.56873455364479,294.2244163439284,141.34203798426535,0.0,0.0,0.0,0.0,85589200.0,15861800,22729300.0,3274200
2021-10-19,146.86514282226562,48.39000701904297,298.740966796875,143.03956604003906,0.0,0.0,0.0,0.0,147.26992400414835,48.43468778292347,299.7780037312189,143.0931701900549,144.68330144910584,48.05042707748836,297.76205078252724,140.7523511212675,145.1374336973022,48.2917072931516,298.85726779302,141.73513931420823,0.0,0.0,0.0,0.0,76378900.0,11068500,17682100.0,3125800
2021-10-20,147.35877990722656,48.81895065307617,297.9461364746094,144.1206512451172,0.0,0.0,0.0,0.0,147.84254390480052,48.93511996253187,300.16564524246087,144.62991804831736,146.2333013775735,48.35426318848159,296.68614028593805,142.6643412283848,146.80591537538697,48.41681694247279,299.6907101782224,143.46844455457486,0.0,0.0,0.0,0.0,58418800.0,12474800,16537100.0,3716500
2021-10-21,147.57598876953125,48.568729400634766,301.1930236816406,142.2176055908203,0.0,0.0,0.0,0.0,147.733954379094,48.85469037621057,301.4449992684376,144.2278432293601,145.98649560132662,48.44362189993582,296.92845740574165,142.0389205272872,146.91452472697063,48.7921366258611,297.71354814413246,144.1921116697721,0.0,0.0,0.0,0.0,61421000.0,14388300,16918100.0,4164700
2021-10-22,146.79608154296875,48.6580924987793,299.6423034667969,142.92344665527344,0.0,0.0,0.0,0.0,148.26709320718427,48.72958103551202,301.51288001031764,143.37016618257434,146.7467153990269,48.31851257475896,298.32415660771585,142.47672712797254,147.7833441640775,48.604473539537054,300.8441197616063,142.57500596929066,0.0,0.0,0.0,0.0,58883400.0,12828600,17449300.0,3240300
2021-10-25,146.74667358398438,48.46149826049805,298.6439819335937,142.2533416748047,0.0,0.0,0.0,0.0,147.46737087399214,48.675970711571495,299.8748733432088,142.90554824969863,145.7396617793576,48.27383699638626,297.02538117405123,141.869155861651,146.7861574492278,48.59554396853444,299.8360964926019,142.90554824969863,0.0,0.0,0.0,0.0,50720600.0,11855000,17554500.0,3281200
2021-10-26,147.4180450439453,48.67596435546875,300.5630187988281,143.99554443359375,0.0,0.0,0.0,0.0,148.91867321092127,48.77426407400294,302.7825277274314,144.20103156135104,147.11198101209786,48.46149193240109,299.0995253850251,142.1461330181868,147.42791224583831,48.54191866493602,301.4256336843381,142.20866665150615,0.0,0.0,0.0,0.0,60893400.0,12086700,28107300.0,3684700
2021-10-27,146.95399475097656,49.6142807006836,313.220947265625,143.49522399902344,0.0,0.0,0.0,0.0,147.82277530379508,50.11471414985774,316.0607376027776,144.59415004204897,146.59857973159683,49.39087345873649,306.27166885355354,142.55711041618883,147.45749308492003,50.01641441797317,306.27166885355354,144.5137438119535,0.0,0.0,0.0,0.0,56094900.0,24019800,52588700.0,3751800
2021-10-28,150.6266632080078,50.07896423339844,314.3646545410156,144.39761352539062,0.0,0.0,0.0,0.0,151.21901173365524,50.141517983508734,314.8686353135515,144.495892365268,147.812958751779,49.703638323812925,311.4666837592354,143.3701640807801,147.9116910382695,49.81981103498507,314.3452513256401,143.709675279047,0.0,0.0,0.0,0.0,100077900.0,15928000,26297900.0,3589600
2021-10-29,147.89190673828125,50.37386703491211,321.41082763671875,144.3797607421875,0.0,0.0,0.0,0.0,148.03012286815775,50.46323198250081,321.77913378740067,144.96942017390165,144.54508789073094,49.84662577537344,313.92849237878045,143.76328559590598,145.34476800390416,49.927052523741175,314.15142230631733,143.87049392298155,0.0,0.0,0.0,0.0,124953200.0,24463700,34766000.0,4558200
2021-11-01,147.0626220703125,50.19513702392578,319.23004150390625,144.0759735107422,0.0,0.0,0.0,0.0,147.7931866464987,50.40067468448471,321.284770651311,144.29040378640534,145.91739400591896,49.95386020468937,316.32239922103537,143.11105771945464,147.09223873883735,50.39173648589139,321.1587680865626,144.02236935002583,0.0,0.0,0.0,0.0,74588300.0,11651100,27073200.0,3017100
2021-11-02,148.10910034179688,50.13258743286133,322.8743896484375,145.39828491210938,0.0,0.0,0.0,0.0,149.63935998041117,50.49004040995281,323.184545347341,145.46081856042832,146.75654069330963,50.0164181128922,319.84074392057755,143.79009179592356,146.76642295793522,50.46323262979443,320.14119801074173,144.33509019549766,0.0,0.0,0.0,0.0,69122000.0,11498900,26487100.0,3464500
2021-11-03,149.56039428710938,50.3023681640625,323.7175598144531,146.79205322265625,0.0,0.0,0.0,0.0,150.0342760460622,50.33811413576315,324.58984672468614,146.87245947327162,147.9116677998859,49.84661554718793,320.47068615818483,144.87115089467105,148.4743995640618,50.04321498261802,323.62063247374465,144.87115089467105,0.0,0.0,0.0,0.0,54511500.0,10788300,21500100.0,3595000
2021-11-04,149.03713989257812,50.57939529418945,326.0824584960937,146.8009490966797,0.0,0.0,0.0,0.0,150.48840177454906,50.60620647974408,326.1793858408279,147.02430883022896,148.72120869076892,50.07002708466091,319.3658105568457,145.94325535421635,149.6492377655474,50.14151903424151,322.6417595935785,146.72054286447303,0.0,0.0,0.0,0.0,60394600.0,10820200,23992200.0,3310100
2021-11-05,149.571044921875,50.79386520385742,325.714111328125,148.3108673095703,0.22,0.0,0.0,0.0,150.48065021382183,51.07982617008794,328.3600766580892,148.6950395184973,148.36482560101985,50.5704579859321,324.124615471267,146.988581466403,150.17415458230255,50.79386520385742,328.08869787384174,147.90882250426634,0.0,0.0,0.0,0.0,65463900.0,12886700,22570100.0,3754300
2021-11-08,148.74053955078125,50.33811950683594,326.61553955078125,145.1212921142578,0.0,0.0,0.0,0.0,149.857779202715,50.83854952834693,327.25522458135265,148.40022528377767,148.46370381008524,50.15939303818608,324.14405475009283,143.97769127000356,149.699583040484,50.71344202296918,326.9159936378273,148.1411203360403,0.0,0.0,0.0,0.0,55020900.0,12828000,20897000.0,5766400
2021-11-09,149.10633850097656,50.48110580444336,325.6075439453125,146.0862274169922,0.0,0.0,0.0,0.0,149.7193297038734,50.50791358469993,328.2922568095031,146.39893656599398,148.36481104466662,50.1236528260426,324.2312466755597,144.73713923685148,148.50322889972122,50.40961384519351,326.7318064632748,145.01410318624204,0.0,0.0,0.0,0.0,56787900.0,10155800,21307400.0,3778600
2021-11-10,146.24899291992188,50.6866340637207,320.6159973144531,146.5597381591797,0.0,0.0,0.0,0.0,148.43403388970466,50.86535712280471,324.32810370594484,147.41744565963057,146.17979153263016,50.30237335062717,319.76311379228883,145.6573696117372,148.32527592131882,50.525780583406025,324.2699532289351,147.18515641064096,0.0,0.0,0.0,0.0,65187100.0,8813600,25500900.0,2683500
2021-11-11,146.19955444335938,50.70451354980469,322.1959228515625,145.35362243652344,0.0,0.0,0.0,0.0,147.7419292017976,50.829621070767054,323.49466654562343,146.5061529807757,146.0116983995776,50.55259483940447,320.3350478426088,145.2285414965829,147.2772525229892,50.78494030026968,321.0522570045936,146.49722349677995,0.0,0.0,0.0,0.0,41000000.0,7257700,16849800.0,2453000
2021-11-12,148.29562377929688,50.58833312988281,326.3538818359375,145.31784057617188,0.0,0.0,0.0,0.0,148.70098069499775,50.92791307011001,326.8481906568645,146.46144134793667,145.8139686672671,50.53471416808154,323.5140906740655,144.8085874608812,146.75323385073577,50.71344063182868,323.64009328160193,145.63947914528052,0.0,0.0,0.0,0.0,63804000.0,10162500,23831000.0,3540900
2021-11-15,148.3054962158203,50.59726333618164,325.7238464355469,146.3452911376953,0.0,0.0,0.0,0.0,150.16426326271147,50.65088229312635,327.4781218959433,146.41676788396586,147.7419280887209,50.28449460964615,323.74664104520605,145.17488838720516,148.67131161216648,50.51683660522631,327.14859259389846,145.19274734917624,0.0,0.0,0.0,0.0,59222800.0,10289200,16723000.0,3357100
2021-11-16,149.29420471191406,50.23981094360352,329.057861328125,145.90756225585938,0.0,0.0,0.0,0.0,149.77867478083058,50.88322134510131,330.18215314046364,147.40854729026125,147.65295354268568,50.21299976222047,325.181005248915,145.8360854796687,148.24618158272978,50.59726040911934,325.34575506856527,146.76526993734632,0.0,0.0,0.0,0.0,59256200.0,13756500,20886800.0,2899400
2021-11-17,151.75608825683594,49.962799072265625,329.28125,145.96115112304688,0.0,0.0,0.62,0.0,153.24902493965428,50.08790659139162,332.26218849900704,146.22918559745318,149.28432979006732,49.73045702373509,328.1937488278737,144.8086206057393,149.2942113928245,50.07897180099301,329.1064793756621,145.29107175343094,0.0,0.0,0.0,0.0,88807000.0,13288700,19053400.0,3332200
2021-11-18,156.0865936279297,49.5159797668457,331.368896484375,146.00579833984375,0.0,0.0,0.0,0.0,156.87755932820815,49.98066722788671,332.51468426530346,146.09514769210332,151.32105130781937,49.2746995423288,327.33930424900313,144.51375686012923,151.97359914203028,49.89130569684663,328.3685486378301,145.4608000097734,0.0,0.0,0.0,0.0,137827700.0,15380100,22463500.0,3498900
2021-11-19,158.73631286621094,49.265769958496094,333.1554870605469,146.354248046875,0.0,0.0,0.0,0.0,159.20100460958625,49.58747695851203,335.0877722203571,147.4442447743849,154.76172150035995,49.06023568824687,332.2719145644923,146.02367996211802,155.86906433406386,49.5427927793465,332.69915140962325,146.97072317029597,0.0,0.0,0.0,0.0,117305600.0,15813700,21963400.0,5242200
2021-11-22,159.20098876953125,49.56959533691406,329.9706726074219,146.6580047607422,0.0,0.0,0.0,0.0,163.82811236690634,50.06109054183083,339.5252157856874,149.02562626400697,159.18121048192168,49.22108061722624,329.6987972898086,145.79136784978672,159.8535213965161,49.23895019507165,334.6217110790579,145.80924044677056,0.0,0.0,0.0,0.0,117467900.0,16905600,31031100.0,4157200
2021-11-23,159.58660888671875,49.93598556518555,327.8830261230469,147.6407928466797,0.0,0.0,0.0,0.0,159.97220258382424,50.1415198100241,329.6016928275928,148.06071026189008,157.26315001543202,49.59640561727132,323.88256267855536,145.90751902777674,159.29987647124133,49.73938610972092,327.2712993049668,146.13087877489727,0.0,0.0,0.0,0.0,96041900.0,13835900,30427600.0,3878000
2021-11-24,160.11061096191406,49.53385543823242,328.1064147949219,146.2917022705078,0.0,0.0,0.0,0.0,160.30834859987144,49.900243189623296,328.3491616885023,147.8641499543606,157.83659040936743,49.17640247686002,324.2224644976349,145.25530979049725,158.9340516494078,49.78407046583865,326.5237003076272,147.4978367037505,0.0,0.0,0.0,0.0,69463600.0,12598900,21661300.0,3309500
2021-11-26,155.03857421875,48.01468276977539,320.1151123046875,143.96878051757812,0.0,0.0,0.0,0.0,158.63745390955123,48.92618470206277,328.12575818913723,146.22025093696175,154.59366071613874,47.88064047348024,318.6003743625662,143.74542073561386,157.76740519607614,48.78320420732694,324.64963640713665,145.37148649205736,0.0,0.0,0.0,0.0,76959800.0,14754300,24217200.0,3402900
2021-11-29,158.42982482910156,48.77426910400391,326.8634948730469,146.64907836914062,0.0,0.0,0.0,0.0,159.3690899622684,48.908311399436656,329.1938587185156,147.04219371428707,156.99619295138783,48.19340893035707,325.02831445422294,143.96876134255749,157.56964268519027,48.300643448488046,325.22252378808867,145.3357219354911,0.0,0.0,0.0,0.0,88748200.0,22712500,28563500.0,5305800
2021-11-30,163.4326629638672,47.23431015014648,320.9987487792969,142.75369262695312,0.0,0.42,0.0,0.0,163.65017890271176,48.29696981804344,327.9801511598231,146.52400656954953,158.1134342371663,47.22530263826847,319.4451628784616,141.51181287268167,158.18265071153297,48.26995071776862,325.59153024619826,146.3721235645291,0.0,0.0,0.0,0.0,174048100.0,30485200,42885600.0,7610000
2021-12-01,162.90866088867188,47.099220275878906,320.5035095214844,143.0931854248047,0.0,0.0,0.0,0.0,168.3761893980573,48.19790301142319,329.4366054980514,145.85390850690808,162.67136664528138,47.08120868927142,319.8335554738166,142.99490659504713,165.58803861228046,47.7116004790978,325.40701369477864,145.15702721691687,0.0,0.0,0.0,0.0,152052500.0,18719600,33337600.0,5385600
2021-12-02,161.91004943847656,47.79265975952149,319.9306640625,144.47384643554688,0.0,0.0,0.0,1.075,162.34508131091692,48.03581107075228,323.8146140888413,145.43629244814514,156.0173861292804,47.28834554711397,318.2896928057958,143.76326635725343,156.9467696592366,47.3693959841909,320.7171615722592,144.03311193157455,0.0,0.0,0.0,0.0,136739200.0,17074200,30766000.0,4619800
2021-12-03,160.01174926757812,48.21592330932617,313.638671875,148.15272521972656,0.0,0.0,0.0,0.0,163.0965140308613,48.27896215616231,323.04754282111514,148.30563452083152,157.91570295754445,47.711609099277545,308.80314361131497,145.12148120984062,162.16713045221132,48.02680676881775,322.3581203828831,145.2384175032985,0.0,0.0,0.0,0.0,118023100.0,21064400,41779300.0,6465900
2021-12-06,163.45245361328125,49.44968032836914,316.7263488769531,149.69082641601562,0.0,0.0,0.0,0.0,165.98353190784928,49.755870437707856,317.9498023538493,150.4733663120772,162.42419362710257,48.75624968559149,309.96828558475374,149.12415202236136,162.43407523000974,48.90934645794034,314.5513468132983,149.358024616526,0.0,0.0,0.0,0.0,107497000.0,26624100,30032600.0,5403100
2021-12-07,169.24620056152344,49.7198486328125,325.20318603515625,149.5199432373047,0.0,0.0,0.0,0.0,169.64169087941403,49.90896514913474,326.05763024789434,150.1765708258495,166.43828719335897,49.39564692748348,320.5230186050097,149.0072488773262,167.16993296664674,49.548743704048434,322.01834783363466,149.69084593227063,0.0,0.0,0.0,0.0,120405400.0,23832700,31021900.0,5460100
2021-12-08,173.10218811035156,49.53073501586914,325.2516784667969,149.78079223632812,0.0,0.0,0.0,0.0,173.97225190501402,49.84592922819006,325.76630064765925,149.933701555149,168.77166251508405,48.9543779217056,321.2026476232676,147.54109138435905,170.18551618141052,49.63880111218499,325.581810655257,149.4389868619528,0.0,0.0,0.0,0.0,116998900.0,18026300,24761000.0,3891900
2021-12-09,172.58802795410156,49.40465927124024,323.4359130859375,149.59193420410156,0.0,0.0,0.0,0.0,174.75329037311656,49.647810574019765,326.72754500614406,150.1046423959849,171.95525851037962,49.1615079684607,322.4843347539372,148.27870620282252,172.9340801082177,49.30559724766049,324.707904225957,149.24113891883692,0.0,0.0,0.0,0.0,108923700.0,13846400,22214200.0,3644500
2021-12-10,177.4228057861328,50.68344879150391,332.6020812988281,151.98452758789062,0.0,0.0,0.0,0.0,177.6007802266921,50.71947196843563,333.0487272716257,152.11944355719615,172.716583466313,49.59377345451375,325.0769278400669,150.1226048619511,173.23071341119902,49.75587431534724,325.2614178438245,150.69826920585555,0.0,0.0,0.0,0.0,115402700.0,23153600,38095700.0,5025700
2021-12-13,173.75474548339844,52.01627731323242,329.5531311035156,152.7400665283203,0.0,0.0,0.0,0.0,180.0725597708836,52.1693741030856,333.8157801871928,154.04430440314837,173.5471111259543,51.29583092516869,329.24240801109124,151.15699319972646,179.0739596555061,51.3138425142902,330.7959938410283,151.9485230015639,0.0,0.0,0.0,0.0,153237000.0,31362800,28899400.0,5411800
2021-12-14,172.3606414794922,52.05230331420898,318.8139953613281,152.36231994628906,0.0,0.0,0.0,0.0,175.7321232237429,52.38550914262792,324.93123368391133,153.26179642362118,170.26459539164816,51.69208181832242,314.7067080432587,151.38189387997832,173.27024667018708,51.69208181832242,323.5524185550446,152.3263469261614,0.0,0.0,0.0,0.0,139380400.0,24806600,44438700.0,4985000
2021-12-15,177.27452087402344,52.28644561767578,324.9409484863281,154.3231658935547,0.0,0.0,0.0,0.0,177.47225853477332,52.45755055442872,325.46529001323074,154.51204824346922,170.36347874565408,51.91721664389159,315.0854316657473,152.42527022224746,173.1318512554018,52.16937201076102,319.0761759142433,152.70410569825847,0.0,0.0,0.0,0.0,131063300.0,24923800,35381100.0,5507800
2021-12-16,170.31399536132812,52.81778335571289,315.47381591796875,154.5480499267578,0.0,0.0,0.0,0.0,179.09368396372082,53.02491150026019,326.98974245959107,156.113130162768,168.82105906947956,52.14236414878746,313.6483547746416,153.8284660231713,177.25469554258214,52.214407077805774,325.9701878599148,154.3231808146946,0.0,0.0,0.0,0.0,150185800.0,24696900,35034800.0,6909900
2021-12-17,169.20669555664062,51.98926162719727,314.40576171875,151.38186645507812,0.0,0.0,0.0,0.0,171.51037623842012,53.06092541431917,315.4932926826738,155.0517314647374,167.77307867540722,51.962245961205085,308.04580502037743,151.15699737648322,168.01035783088977,52.67368827211361,311.5704946227537,153.90939270249785,0.0,0.0,0.0,0.0,195432700.0,51874400,47750300.0,10159600
2021-12-20,167.8323974609375,51.818153381347656,310.6285705566406,152.38926696777344,0.0,0.0,0.0,0.0,168.65302307038007,52.03428556623,313.43470862429666,152.46122671586852,165.5682733762181,51.33185081232366,308.3564636852517,149.9876669903898,166.37900229663052,51.51196325663171,310.7644933785959,150.35645555253254,0.0,0.0,0.0,0.0,107499100.0,20879500,28326500.0,5263600
2021-12-21,171.03578186035156,52.02528762817383,317.79449462890625,151.93955993652344,0.0,0.0,0.0,0.0,171.2434010959305,52.2054000937326,318.2217314826185,152.55121105807166,167.20948999698155,51.8091519824314,310.52177839106776,150.91415733488563,169.62192835789932,51.88119834279872,313.9105447822028,152.2183954393928,0.0,0.0,0.0,0.0,91185900.0,15864900,24740600.0,3401400
2021-12-22,173.65586853027344,52.394508361816406,323.5329895019531,152.88400268554688,0.0,0.0,0.0,0.0,173.8733844901441,52.4035124377605,323.93106823006343,152.9019960562751,170.2052881545225,51.77312406090348,316.29912205638647,151.35489557173918,171.08523359712035,51.97124464990468,318.7751278896037,151.97553647511842,0.0,0.0,0.0,0.0,92135300.0,12447400,24831500.0,4362900
2021-12-23,174.28863525390625,52.43053817749024,324.9798583984375,152.71307373046875,0.0,0.0,0.0,0.0,174.85220343697165,52.78175558490054,326.6305492535172,153.47763401843454,173.29005024466326,52.17837935944841,323.07673090467574,152.23635242500427,173.86350003068154,52.70070514970128,323.0961399900539,152.892966232073,0.0,0.0,0.0,0.0,68356600.0,11027300,19617800.0,3241700
2021-12-27,178.29287719726562,52.81778335571289,332.5146789550781,154.23318481445312,0.0,0.0,0.0,0.0,178.38185687816625,52.85380310254218,332.5438073945915,154.31413437831674,175.06970970228826,52.23241866890029,325.69832778706945,152.70407802238654,175.08947290710003,52.23241866890029,325.7274562265829,152.90196388399818,0.0,0.0,0.0,0.0,74919600.0,9860000,19947000.0,2868800
2021-12-28,177.26463317871094,53.0249137878418,331.3494873046875,155.03372192382812,0.0,0.0,0.0,0.0,179.28159664537745,53.0789451280966,333.8352129560905,155.42049011070608,176.51322399517048,52.502587929646126,330.4464760334282,153.9903262140042,178.12481543056165,52.59264588900394,333.1943576445619,154.22419881529592,0.0,0.0,0.0,0.0,79144300.0,8979900,15661500.0,2332100
2021-12-29,177.35362243652344,53.08794784545898,332.0292053222656,155.5824432373047,0.0,0.0,0.0,0.0,178.58950169848737,53.22302961925186,334.3110023641477,156.02319164042743,176.1276247775452,52.82678493995602,329.82504461420683,154.64698003984446,177.30418424876154,53.08794784545898,331.3980397075951,155.420530338739,0.0,0.0,0.0,0.0,62348900.0,9996000,15042000.0,2299500
2021-12-30,176.1869354248047,52.934852600097656,329.4754638671875,155.3125457763672,0.0,0.0,0.0,0.0,178.53017264264585,53.34010480409262,333.1749236274577,156.16704537720062,176.07817745193935,52.91684100932458,328.98997014922884,154.91677407284428,177.44259291399248,53.18701143556101,331.9903177703512,156.09508563793128,0.0,0.0,0.0,0.0,59773000.0,7703900,15994500.0,1988900
2021-12-31,175.56405639648438,53.32209014892578,326.5625,156.24803161621094,0.0,0.0,0.0,0.0,177.205292447829,53.448167841732,329.51428045591985,156.52686706877003,175.25754569360845,52.86280663436607,326.1061347220108,154.8088640692311,176.0781712624885,52.90783389103122,328.6889648450792,155.12368625917014,0.0,0.0,0.0,0.0,64062300.0,10021300,18000800.0,2914900
2022-01-03,179.95387268066406,53.40313720703125,325.0380554199219,155.59140014648438,0.0,0.0,0.0,0.0,180.8140547649148,53.41214471901019,328.1937646958434,155.78029620069765,175.70246078473522,52.574624743649984,320.2122465111482,153.42367278337346,175.82110034680525,52.97086938674199,325.62065382806765,154.88980975926697,0.0,0.0,0.0,0.0,104487900.0,20187300,28865100.0,5488900
2022-01-04,177.6699981689453,54.294700622558594,319.4646301269531,155.81626892089844,0.0,0.0,0.0,0.0,180.8734026197736,54.5198403629719,325.4750455603239,156.91363105781087,177.09654838590967,53.66430866232938,316.6584618241034,154.88980946964068,180.5669069792445,53.79038636730326,325.1157552681164,155.30357458885297,0.0,0.0,0.0,0.0,99310400.0,26141600,32674300.0,4717600
2022-01-05,172.9439697265625,54.74497604370117,307.20098876953125,156.34698486328125,0.0,0.0,0.0,0.0,178.1346617604574,55.11420505318394,316.6098587525815,157.73217239550507,172.66713402500125,54.07856094993834,306.81259974808444,155.81628338883488,177.58099035733488,54.11458413021948,316.405930069771,155.9332197056498,0.0,0.0,0.0,0.0,94537600.0,22507300,40054300.0,6564600
2022-01-06,170.05697631835938,54.4567985534668,304.7735290527344,156.3829803466797,0.0,0.0,0.0,0.0,173.3197003929134,55.04215978554024,309.45369542016715,157.94807435269215,169.701042508655,54.42977945003968,302.4528549493808,155.8163057759831,170.7490656465579,54.4567985534668,304.0646975850097,156.4279569153721,0.0,0.0,0.0,0.0,96904000.0,17902300,39646100.0,4288700
2022-01-07,170.22503662109375,54.330711364746094,304.92889404296875,156.5808563232422,0.0,0.0,0.0,0.0,172.17278322912196,54.68192872971076,307.3175147707154,157.12953748662616,169.09791552035173,54.08756008853386,301.0934819267639,155.25862489221723,170.93690416750073,54.285680678686816,305.0356884344486,156.58984614644095,0.0,0.0,0.0,0.0,86709100.0,12307900,32720000.0,4916000
2022-01-10,170.2447967529297,54.4207763671875,305.1522521972656,156.66177368164062,0.0,0.0,0.0,0.0,170.5512923136964,54.77199379992313,305.58920845555434,158.16389734210188,166.2702058904671,54.195636634884174,295.850204337967,156.16705900905325,167.16992937210742,54.52884247679238,300.5109328094982,156.9046361072595,0.0,0.0,0.0,0.0,106765600.0,20954300,44289500.0,5055900
2022-01-11,173.10218811035156,54.438777923583984,305.8416442871094,156.58982849121094,0.0,0.0,0.0,0.0,173.20104939566198,54.47480109859887,307.42432897382355,156.71575462640007,168.89031717843923,53.88943652836372,300.899321615518,154.3681208936515,170.3733722358414,54.42076633607654,304.2880584070521,156.22103990782867,0.0,0.0,0.0,0.0,76138300.0,19369600,29386800.0,6452300
2022-01-12,173.54710388183594,54.51982879638672,309.0361633300781,156.4188690185547,0.0,0.0,0.0,0.0,175.17845843176457,54.65491055076072,314.0270530188489,156.80565083083312,172.8451329272039,54.20463116546256,307.88068590041127,155.56436957387055,174.1304352579761,54.51082128487967,310.3955694582875,156.4188690185547,0.0,0.0,0.0,0.0,74805200.0,15753800,34372200.0,5268000
2022-01-13,170.2447967529297,54.84403610229492,295.9570617675781,156.67080688476562,0.0,0.0,0.0,0.0,174.62474443869607,54.97011379339178,311.5705617730803,157.12954867406123,169.84930644354304,54.38474915860272,295.18028340098,155.82531052149446,173.79423741860322,54.519834362126176,311.1724532297353,156.248065565591,0.0,0.0,0.0,0.0,84505800.0,14318000,45366000.0,4310300
2022-01-14,171.11489868164062,55.28530502319336,301.2003173828125,157.9840087890625,0.0,0.0,0.0,0.0,171.81686962264214,55.3393397887445,301.8023248577446,158.25385441039222,169.15725515603904,54.35773054440055,294.93743650779754,155.9691770380415,169.40443099737516,54.88005286995792,295.42293023044414,157.02157633371922,0.0,0.0,0.0,0.0,80440800.0,19729600,39846400.0,4474500
2022-01-18,167.8818359375,54.84403610229492,293.8693542480469,156.47291564941406,0.0,0.0,0.0,0.0,170.59087352719592,55.1051955615558,300.8119087883123,157.19248576678967,167.49624222506216,54.43878392708399,292.9857520873315,155.74432825945289,169.57251025879813,54.988125382885535,295.2481695047707,156.16708325211718,0.0,0.0,0.0,0.0,90956700.0,21976700,42333200.0,5789500
2022-01-19,164.35214233398438,54.93408584594727,294.5296325683594,157.5972442626953,0.0,0.0,0.0,0.0,169.14735928599706,55.096186701960754,304.80269716461635,158.27185146929196,164.06542502024203,54.537841217558245,293.9179353193775,156.12210371993407,168.07955793112367,54.62789572185057,297.4037769741022,156.47289891836758,0.0,0.0,0.0,0.0,94815000.0,18654700,45933900.0,6424500
2022-01-20,162.65159606933594,54.70895004272461,292.8498229980469,156.45489501953125,0.0,0.0,0.0,0.0,167.76319099933002,55.330334411418775,302.6082350893692,159.09935728738898,162.3253221266022,54.68193437658641,292.4031770647772,156.36494190807193,165.09369475181978,54.93408975483459,300.1031004881252,157.77712615346013,0.0,0.0,0.0,0.0,91420500.0,23002400,35380700.0,6284200
